game_id,voice_id,text,vocoder,out_path,pacing
skyrim,sk_maleeventoned,How about moving your hands instead of your mouth?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLrhGene_zzzLrhGenericHe_0005A4C5_1.wav,
skyrim,sk_maleeventoned,"What's wrong, buddy?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLrhGene_zzzLrhGenericHe_0005A4C6_1.wav,
skyrim,sk_maledunmer,"Hi, I'm D-8284. Nice to meet you.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLrhGene_zzzLrhGenericHe_00123352_1.wav,
skyrim,sk_maleeventonedaccented,Take a look at my research results.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLrhGene_zzzLrhGenRomB01_00009D8C_1.wav,
skyrim,sk_maledunmer,Here you go. Good preparation is key to everything.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLrhGene_zzzLrhGen8284B0_00009DE3_1.wav,
skyrim,sk_maleoldkindly,"But you will now. So please, please help that girl. I couldn't do it, but you can.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhGene_zzzLrhGenNosB01_000176C7_1.wav,
skyrim,sk_maleoldkindly,I chose to do nothing at the last moment... And now I'm an old man who can no longer do anything.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhGene_zzzLrhGenNosB01_000176C7_2.wav,
skyrim,sk_maleoldkindly,"Whatever you do, there will be nothing but pain, but if you don't, there will only be more regret.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhGene_zzzLrhGenNosB01_000176C7_3.wav,
skyrim,sk_maleoldkindly,Gone. A coward like me has nowhere to go and nowhere to return to. Merely rocks at the side of the road.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhGene_zzzLrhGenNosB02_000176CA_1.wav,
skyrim,sk_maleoldkindly,All I can do now is watch it from here. Just a slightly different world... and that's all that matters!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhGene_zzzLrhGenNosB02_000176CA_2.wav,
skyrim,sk_maleoldkindly,I don't know... I can't remember her name. But I'm sure you could still help her.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhGene_zzzLrhGenNosB01_000176CC_1.wav,
skyrim,sk_maleoldkindly,I don't know why I feel that way. I just don't know.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhGene_zzzLrhGenNosB01_000176CC_2.wav,
skyrim,sk_maleoldkindly,It's no use to me anymore. Maybe you can put it to better use.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleOldKindly/zzzLrhGene_zzzLrhGenNosB03_00017A08_1.wav,
skyrim,sk_maledunmer,"Excuse me, I got lost... Where is the exit?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001474F_1.wav,
skyrim,sk_maledunmer,"Aaaaaa, uuuuuu, awwwwwwwww, ooooowon.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014751_1.wav,
skyrim,sk_maledunmer,What did you say?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014753_1.wav,
skyrim,sk_maledunmer,"Aaaaaa, uuuuuu, awwwwwwwww? Ooooowon?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014755_1.wav,
skyrim,sk_maledunmer,"If you can give me a flower? No need, it's hard to find a cute automaton.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014757_1.wav,
skyrim,sk_maledunmer,"Uuuuuu, eeeewo, nhohoooon.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014759_1.wav,
skyrim,sk_maledunmer,"Oh? This flower can prevent rusting? It's fine, I recently had a rust preventative applied to me.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001475B_1.wav,
skyrim,sk_maledunmer,"Ooooooa, eeeeeaw, awwwwwwwwww, nhu, oeeeeeeeaw.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001475D_1.wav,
skyrim,sk_maledunmer,"Oh, is that so? That must have been hard. That's the difficult part of being an automaton.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001475F_1.wav,
skyrim,sk_maledunmer,"Uwwww, awwwwww, eeeewwwwwwe, awww, uuuuu, ewwww.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014761_1.wav,
skyrim,sk_maledunmer,"Oh, the exit is over there? Thank you very much. Good luck with your work here!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014763_1.wav,
skyrim,sk_maledunmer,"Uwww, aaaaw, uwooon!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014765_1.wav,
skyrim,sk_maledunmer,I heard there's an exit somewhere around here... Do you know anything about it?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001476D_1.wav,
skyrim,sk_maledunmer,Oil... Oil... Need oil...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001476F_1.wav,
skyrim,sk_maledunmer,You don't have any oil? That's rough. I can share some of mine. Where do you insert it?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014771_1.wav,
skyrim,sk_maledunmer,Butt... put it in... butt... please...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014773_1.wav,
skyrim,sk_maledunmer,"Oh, um... Do you mean the exhaust vent? Well, that's a bit...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014775_1.wav,
skyrim,sk_maledunmer,In my butt... oil... quickly...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014777_1.wav,
skyrim,sk_maledunmer,"Well, all right. I don't like it, but let's do it anyway. Turn around, please.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014779_1.wav,
skyrim,sk_maledunmer,Oil... Pour it all the way down...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001477B_1.wav,
skyrim,sk_maledunmer,"Don't make this weird. Now, are you ready?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001477D_1.wav,
skyrim,sk_maledunmer,Oooooooh!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__0001477F_1.wav,
skyrim,sk_maledunmer,"Oh, what a mess...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzGHSkit03__00014781_1.wav,
skyrim,sk_maleeventonedaccented,What on Nirn is going on? And where is Ozwald?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03Hello_00103B8B_1.wav,
skyrim,sk_maledunmer,"Oh gods, we're in trouble! What should we do?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq03_zzzLaMMq03Hello_00103B8C_1.wav,
skyrim,sk_maleeventonedaccented,"Oh, how did this happen? ...It's been going so well for so long...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03Hello_00103B94_1.wav,
skyrim,sk_maledunmer,It's about Ozwald...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq03_zzzLaMMq03Hello_00103B95_1.wav,
skyrim,sk_maleeventonedaccented,"Oh no, no, no, no! Why is this happening...?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03Hello_00103BA3_1.wav,
skyrim,sk_maledunmer,Haha... Is this what weakness feels like?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq03_zzzLaMMq03Hello_00103BA4_1.wav,
skyrim,sk_maleeventonedaccented,I'm counting on you. You're my only hope now...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03Hello_00103BAF_1.wav,
skyrim,sk_maledunmer,Good luck! Please replenish your supplies while you still can.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq03_zzzLaMMq03Hello_00103BB0_1.wav,
skyrim,sk_maledunmer,"This body is meant only for transportation, but I think we can still buy some time. Let's go for it!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSphereVoice/zzzLaMMq03_zzzLaMMq03Hello_00108E9F_1.wav,
skyrim,sk_maledunmer,"When I fight, I fight well! Yeah!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSphereVoice/zzzLaMMq03_zzzLaMMq03Hello_00108EA0_1.wav,
skyrim,sk_maledunmer,How did the Thalmor know where to find us...?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSphereVoice/zzzLaMMq03_zzzLaMMq03Hello_00108EA1_1.wav,
skyrim,sk_maledunmer,The Thalmor are still coming. Let's hit them hard and fast!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSphereVoice/zzzLaMMq03_zzzLaMMq03Hello_00108EA2_1.wav,
skyrim,sk_maledunmer,Our airship won't last if we don't get rid of the Thalmor quickly!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSphereVoice/zzzLaMMq03_zzzLaMMq03Hello_00108EA3_1.wav,
skyrim,sk_maleeventonedaccented,"Oh, no... I can't believe this is all happening so suddenly...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_00103B90_1.wav,
skyrim,sk_maleeventonedaccented,All right... Then this is what we will do for now. Leave the steering to me.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_00103B93_1.wav,
skyrim,sk_maleeventonedaccented,Get some rest while you still can. You must be tired...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_00103B93_2.wav,
skyrim,sk_maledunmer,Yes... Tentacles were growing out of his corpse. It was changing its shape into another creature very fast.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq03_zzzLaMMq03DgB01_00103B9D_1.wav,
skyrim,sk_maledunmer,I detected something strange on Mr. Ozwald's body... A small metallic insect.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq03_zzzLaMMq03DgB01_00103B9F_1.wav,
skyrim,sk_maledunmer,"When Mr. Felix disappeared, I found the same thing in his bed.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq03_zzzLaMMq03DgB01_00103B9F_2.wav,
skyrim,sk_maledunmer,"You're right. If I told him the truth, he would despair.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq03_zzzLaMMq03DgB02_00103BA2_1.wav,
skyrim,sk_maleeventonedaccented,This is no time for jokes like this! The Thalmor are here!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_00103BA7_1.wav,
skyrim,sk_maleeventonedaccented,"Several Thalmor airships are approaching our position. Oh, this is terrible... Why is this happening...?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_00103BAA_1.wav,
skyrim,sk_maleeventonedaccented,Get rid of the nearest Thalmor airship! Use the weapons on the deck to your heart's desire.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_00103BAC_1.wav,
skyrim,sk_maleeventonedaccented,"Haha, I can always rely on you... Use the weapons on the deck to your heart's desire. Just get rid of the Thalmor.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_00103BAE_1.wav,
skyrim,sk_maledunmer,This is bad... Brace for impact!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSphereVoice/zzzLaMMq03__0010E0B6_1.wav,
skyrim,sk_maleeventonedaccented,"Well, we've been on a bit of a rampage in the temple city of Talos... I think we went too far there, and now they're retaliating...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_001132D9_1.wav,
skyrim,sk_maleeventonedaccented,"I don't know, but I'm certain it's not just a coincidence. There's no way they could have known where we are unless someone leaked the information to them.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenTonedAccented/zzzLaMMq03_zzzLaMMq03RomB0_001132DC_1.wav,
skyrim,sk_maledunmer,The Thalmor airship is going to explode! Get away from it!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSphereVoice/zzzLaMMq03__001132DE_1.wav,
skyrim,sk_maledunmer,Get off the airship immediately! It's going to explode!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSphereVoice/zzzLaMMq03__001132E0_1.wav,
skyrim,sk_maleeventoned,Let's go deeper in. I'm sure the woman we're looking for is being held captive there.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02Hello_000E9E2C_1.wav,
skyrim,sk_maleeventoned,"I knew it was too late... If it's true that she was a daughter of Kyne, I would have wanted to secure her alive...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02Hello_000E9E2D_1.wav,
skyrim,sk_maleeventoned,There's got to be something here. Search the body.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02Hello_000E9E2E_1.wav,
skyrim,sk_maleeventoned,"This looks like a drop, but I don't sense any power in it... Is this the remnant the anatomancer was talking about?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02Hello_000E9E58_1.wav,
skyrim,sk_maleeventoned,No time to chitchat. Our priority now is to finish him off.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02Hello_000EF0C2_1.wav,
skyrim,sk_maleeventoned,"We did it, buddy! We're out of the Chick Trader's sight now.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02Hello_000EF0CC_1.wav,
skyrim,sk_maleeventoned,I'll check around this area some more. You tell D-8284 to call the airship.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02Hello_000EF0D4_1.wav,
skyrim,sk_maledunmer,I'm so glad you're all right! I've been so worried about you... It's been three days already!,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02_zzzLaMMq02Hello_000F42C2_1.wav,
skyrim,sk_maledunmer,"Oh, Mr. Ozwald! He's been hit! What's happening?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02_zzzLaMMq02Hello_000F9536_1.wav,
skyrim,sk_maleeventoned,No child would be happy to hear that their parents were gruesomely murdered... Tell her that her mother had to leave on a long journey or something like that.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB01_000E9E36_1.wav,
skyrim,sk_maleeventoned,Let's examine the body. There has to be something... There has to be.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB02_000E9E39_1.wav,
skyrim,sk_maleeventoned,Her throat was slit with a sharp blade and an eyeball stuffed into the cut. Looks like some kind of ritual...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000E9E3C_1.wav,
skyrim,sk_maleeventoned,There are marks of a violent assault... She must have been tortured right until they killed her. I feel so sorry for her...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000E9E3F_1.wav,
skyrim,sk_maleeventoned,Burn marks. Very old ones. She must have gotten them long before she was kidnapped.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000E9E42_1.wav,
skyrim,sk_maleeventoned,"It's like her stomach was torn apart... Her guts are spilling out... It's odd, though. There's way too much for just one person's internal organs...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000E9E45_1.wav,
skyrim,sk_maleeventoned,This looks somewhat like a stone. Is this the red drop? But it's gray...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000E9E48_1.wav,
skyrim,sk_maleeventoned,"Huh... Take this seriously, please. We can't afford such silliness right now.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB03_000E9E5B_1.wav,
skyrim,sk_maleeventoned,"Don't be ridiculous, it's not a Dwemer machine.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB04_000E9E5E_1.wav,
skyrim,sk_maleeventoned,"That's true, but... how and with what would we fill it? ...Oh. No, I see what you mean...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB05_000E9E61_1.wav,
skyrim,sk_maleeventoned,It feels too good to be true. I've had a strange feeling ever since we got here... I feel like I'm missing something important...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB05_000E9E61_2.wav,
skyrim,sk_maleeventoned,"So what do you want to do, buddy? You've been taking care of that girl... Lalanoah, right?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB05_000E9E61_3.wav,
skyrim,sk_maleeventoned,"Hah, that's a good idea. But there's a good chance he'd just take the drop and I don't think his soul would fit in there without a lot of fuss. No, let's not do that.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB05_000E9E63_1.wav,
skyrim,sk_maleeventoned,"I don't want to do that, even if it's the only way... Rest assured we'll take any other option if only we can find it. I don't want to kill anyone anymore.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB05_000E9E65_1.wav,
skyrim,sk_maleeventoned,That's right. We'll find another way together. I'm sure Romion can come up with something better.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB05_000E9E67_1.wav,
skyrim,sk_maleelfhaughty,The drop prefers blood. Not just any blood. Her daughter's. Let us kill her. Let us kill her and fill the drop with her blood.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000E9E70_1.wav,
skyrim,sk_maleelfhaughty,Let us end it... the bloodline of the whore who betrayed Kyne... It would be a kindness to spill her blood and use her flesh as an offering.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000E9E72_1.wav,
skyrim,sk_maleeventoned,"...You're being awfully chatty today, aren't you? Shadows like you should keep their mouths shut. Don't interfere with our work.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000E9E74_1.wav,
skyrim,sk_maleelfhaughty,We must all partake in the feast of Kyne. Give us the daughter.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000E9E76_1.wav,
skyrim,sk_maleeventoned,"Enough of this... bullshit! Buddy, if he runs to Hinnom, we're done for. Let's finish him off, right here and now!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000E9E78_1.wav,
skyrim,sk_maleelfhaughty,"She is a blue bird, albeit a duckling. She is our redemption. Let us pluck her feathers, let us sacrifice her!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000EF067_1.wav,
skyrim,sk_maleeventoned,After him! The Chick Trader will find out about our betrayal if he escapes.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000EF07D_1.wav,
skyrim,sk_maleeventoned,He's run outside... Let's go after him. It's not too late yet.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000EF080_1.wav,
skyrim,sk_maleeventoned,"He's quick, but he can't have gotten far with that wound. We'll finish him off next time.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000EF083_1.wav,
skyrim,sk_maleelfhaughty,"O raging soul, o tainted soul. You should give this up. It is that chick you must kill.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000EF08D_1.wav,
skyrim,sk_maleelfhaughty,"The blue bird is already blue even in infancy. She is our redemption. Let us cut off her beak, let us sacrifice her!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000EF08F_1.wav,
skyrim,sk_maleelfhaughty,"O raging soul, o tainted soul. Do not do this. It is that chick that must be killed.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000EF0BA_1.wav,
skyrim,sk_maleelfhaughty,"All because she was born blue. She is our redemption. Let us gut her, let us sacrifice her!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000EF0BC_1.wav,
skyrim,sk_maleelfhaughty,"O raging soul, o tainted soul. Do not do this. This is not the Mother's wish.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000EF0C6_1.wav,
skyrim,sk_maleelfhaughty,We are all part of Kyne's feast of love...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrFalmerVoice/zzzLaMMq02__000EF0C8_1.wav,
skyrim,sk_maleeventoned,"Yeah, we did it. I can just imagine Ja'zel's frustration.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB06_000EF0CF_1.wav,
skyrim,sk_maleeventoned,Let's call the airship. We'll figure out how to continue once we get to Artaeum.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB07_000EF0D2_1.wav,
skyrim,sk_maleeventoned,I'm sure the Psijic Order will be able to tell us something about the red drops... and our curse.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB07_000EF0D2_2.wav,
skyrim,sk_maleeventoned,"I feel like my heart is breaking... I must be missing something... No, I'm just overthinking...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02_zzzLaMMq02OzB08_000EF0D7_1.wav,
skyrim,sk_maledunmer,You must have been very focused on your mission. But did you eat anything at all?,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02_zzzLaMMq02DgB01_000F42C6_1.wav,
skyrim,sk_maledunmer,"Are you all right, rookie? I haven't seen you eat or drink anything in the past few days, either...",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02_zzzLaMMq02DgB01_000F42C8_1.wav,
skyrim,sk_maledunmer,"Haha, I like that! I'd love to eat one, too, if I had a digestive system. I think I'll ask the doctor for it.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02_zzzLaMMq02DgB01_000F42CA_1.wav,
skyrim,sk_maledunmer,"Hmm... uh oh... yes, it is dead, indeed. I don't think even necromancy can raise it.",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02_zzzLaMMq02DgB02_000F42CD_1.wav,
skyrim,sk_maledunmer,"Yes, yes! A ride for two! You are both cordially invited on a trip to the isle of Artaeum!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02_zzzLaMMq02DgB03_000F42D0_1.wav,
skyrim,sk_maledunmer,"Hey, what's wrong with you, Mr. Ozwald? You don't look so good... Aren't you looking forward to Artaeum?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02__000F42D5_1.wav,
skyrim,sk_maleeventoned,I didn't know... I should have realized it sooner...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000F42D7_1.wav,
skyrim,sk_maledunmer,"Mr. Ozwald, what are you talking about?",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02__000F42D9_1.wav,
skyrim,sk_maleeventoned,...We've lost. There's nowhere to run.,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleEvenToned/zzzLaMMq02__000F42DB_1.wav,
skyrim,sk_malenord,This is revenge for Ulrik... You're all finished here...,hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/MaleNord/zzzLaMMq02_zzzLaMMq02Death_000F42FD_1.wav,
skyrim,sk_maledunmer,"Well, the best place to shoot from is the watchtower at the south gate... But we need to treat Mr. Ozwald immediately!",hifi,D:/Utility Tools/xVASynth_2.1/resources/app/batch/CrDwarvenSpiderVoice/zzzLaMMq02_zzzLaMMq02DgB04_000F9539_1.wav,
